,B2,B4,Turn,Unit,label,er_label_1,ee_label_1,label_inter,neg,neu,pos,history,his_stem,Unit_char,Index
3435,20180808-034352_717_live,0,0,Hello! How are you doing today?,4,greeting,,non-strategy,0.0,1.0,0.0,<Start>,start,Hello! How are you doing today?,3435
3436,20180808-034352_717_live,0,1,I'm good!,4,greeting,,non-strategy,0.0,0.239,0.7609999999999999,I'm great! How are you?,great,I'm good!,3436
3437,20180808-034352_717_live,0,1,"Where are you from? So, what social issue hits closest to home for you?",8,personal-related-inquiry,,personal-related-inquiry,0.0,1.0,0.0,I'm great! How are you?,great,"Where are you from? So, what social issue hits closest to home for you?",3437
3439,20180808-034352_717_live,0,1,There are so many relevent issues going on in the world right now its hard to focus on just one.,9,emotion-appeal,,emotion-appeal,0.069,0.9309999999999999,0.0,I'm great! How are you?,great,There are so many relevent issues going on in the world right now its hard to focus on just one.,3439
3441,20180808-034352_717_live,0,2,"Have you ever heard of ""Save the Children?""",5,have-you-heard-of-the-org,,have-you-heard-of-the-org,0.0,0.6859999999999999,0.314,"New York, how about yourself?",new york,"Have you ever heard of ""Save the Children?""",3441
3442,20180808-034352_717_live,0,2,"Its a global charity that works to protect children in terms of safety, protect their rights, prevent starvation,get them proper health care and to ensure a proper education for them as well. Over 1,000 children die every 2 months in Syria from starvation and violence.",0,provide-org-facts,,provide-org-facts,0.134,0.535,0.331,"New York, how about yourself?",new york,"Its a global charity that works to protect children in terms of safety, protect their rights, prevent starvation,get them proper health care and to ensure a proper education for them as well. Over 1,000 children die every 2 months in Syria from starvation and violence.",3442
3443,20180808-034352_717_live,0,3,Would you be willing to donate any of your task payment to this charity today?,4,propose-donation,,non-strategy,0.0,0.812,0.188,"Nice, I hope it's not too warm this weekend",nice hope warm weekend,Would you be willing to donate any of your task payment to this charity today?,3443
3444,20180808-034352_717_live,0,3,"Any amount over 0$ can be donated, even as little as a few cents and everything helps!",7,foot-in-the-door,,foot-in-the-door,0.0,0.838,0.162,"Nice, I hope it's not too warm this weekend",nice hope warm weekend,"Any amount over 0$ can be donated, even as little as a few cents and everything helps!",3444
3445,20180808-034352_717_live,0,3,The researchers from this study would do all of the work and ensure the donation gets to the charity.,0,provide-org-facts,,provide-org-facts,0.0,0.759,0.24100000000000002,"Nice, I hope it's not too warm this weekend",nice hope warm weekend,The researchers from this study would do all of the work and ensure the donation gets to the charity.,3445
3447,20180808-034352_717_live,0,4,That is so kind of you :),4,praise-user,,non-strategy,0.0,0.667,0.33299999999999996,"I think it's the astronomical costs of healthcare. Americans pay more for poorer outcomes, compared to peer countries.",think astronom cost healthcar american pay poorer outcom compar peer countri,That is so kind of you :),3447
3449,20180808-034352_717_live,0,5,No problem!,4,you-are-welcome,,non-strategy,1.0,0.0,0.0,I think they are important; and there are several focusing on distinct issues. It's sometimes hard to focus,think import sever focus distinct issu sometim hard focus,No problem!,3449
3450,20180808-034352_717_live,0,5,"There are so many shady charities out there that I think a lot of people are afraid to donate because they do not know where their money is going, but Save the Children is a great and trustworthy one.",6,logical-appeal,,logical-appeal,0.0,0.652,0.348,I think they are important; and there are several focusing on distinct issues. It's sometimes hard to focus,think import sever focus distinct issu sometim hard focus,"There are so many shady charities out there that I think a lot of people are afraid to donate because they do not know where their money is going, but Save the Children is a great and trustworthy one.",3450
3451,20180808-034352_717_live,0,6,I hope you have a great day! Thank you again!,4,closing,,non-strategy,0.0,0.331,0.669,"Yes, I have",yes,I hope you have a great day! Thank you again!,3451
3452,20180808-043445_804_live,0,0,"Hello, how are you today?",4,greeting,,non-strategy,0.0,1.0,0.0,<Start>,start,"Hello, how are you today?",3452
3454,20180808-043445_804_live,0,1,Are you interested in donating?,8,personal-related-inquiry,,personal-related-inquiry,0.0,0.597,0.40299999999999997,"Hi, I'm doing OK, how are you?",hi ok,Are you interested in donating?,3454
3455,20180808-043445_804_live,0,2,"The organization which collects money from people, and spend it on people and issues which are needed",0,provide-org-facts,,provide-org-facts,0.0,1.0,0.0,"Possibly, I'm not sure. I don't even know what the charity is.",possibl sure nt even know chariti,"The organization which collects money from people, and spend it on people and issues which are needed",3455
