,B2,B4,Turn,Unit,label,er_label_1,ee_label_1,label_inter,neg,neu,pos,history,his_stem,Unit_char,Index
3337,20180826-064104_677_live,0,3,I was on their website today and saw that they do a lot of great work to help kids out that are in need. They are always looking for donations.,0,provide-org-facts,,provide-org-facts,0.0,0.7929999999999999,0.207,I have heard about it.,heard,I was on their website today and saw that they do a lot of great work to help kids out that are in need. They are always looking for donations.,3337
3338,20180826-064104_677_live,0,3,Are you willing to give even $0.10 of today's pay to help?,4,propose-donation,,non-strategy,0.099,0.7090000000000001,0.191,I have heard about it.,heard,Are you willing to give even $0.10 of today's pay to help?,3338
3339,20180826-064104_677_live,0,4,Thank you!,4,thank,,non-strategy,0.0,0.264,0.736,Sure. That would be fine.,sure would fine,Thank you!,3339
3340,20180826-064104_677_live,0,4,It will really help the kids in need!,6,logical-appeal,,logical-appeal,0.0,0.6809999999999999,0.319,Sure. That would be fine.,sure would fine,It will really help the kids in need!,3340
3342,20180826-064104_677_live,0,5,"Well, then you will be interested to know that the STC website is already pledging to help these kids out!",0,provide-org-facts,,provide-org-facts,0.0,0.6859999999999999,0.314,Is this okay?,okay,"Well, then you will be interested to know that the STC website is already pledging to help these kids out!",3342
3343,20180826-064104_677_live,0,5,Have you ever been on their website?,8,personal-related-inquiry,,personal-related-inquiry,0.0,1.0,0.0,Is this okay?,okay,Have you ever been on their website?,3343
3344,20180826-064104_677_live,0,6,I went on today and really learned a lot.,1,personal-story,,personal-story,0.0,1.0,0.0,$0.10-Can you see this?,see,I went on today and really learned a lot.,3344
3345,20180826-064104_677_live,0,6,Would you be surprised to find their home base is in CT?,8,personal-related-inquiry,,personal-related-inquiry,0.0,0.853,0.147,$0.10-Can you see this?,see,Would you be surprised to find their home base is in CT?,3345
3346,20180826-064104_677_live,0,7,I figured they would be in a more prominent area!,0,provide-org-facts,,provide-org-facts,0.0,0.708,0.292,Yes. I have.,yes,I figured they would be in a more prominent area!,3346
3347,20180826-064104_677_live,0,7,"So, just to confirm today I can count on you for $0.10?",4,confirm-donation,,non-strategy,0.0,1.0,0.0,Yes. I have.,yes,"So, just to confirm today I can count on you for $0.10?",3347
3348,20180826-175426_937_live,0,0,Hello,4,greeting,,non-strategy,0.0,1.0,0.0,<Start>,start,Hello,3348
3351,20180826-175426_937_live,0,3,I like children,1,personal-story,,personal-story,0.0,0.28600000000000003,0.7140000000000001,it depends. I would like to donate about 0.50 to the charity,depend would like donat    chariti,I like children,3351
3353,20180826-175426_937_live,0,5,Did u donate before,8,personal-related-inquiry,,personal-related-inquiry,0.0,1.0,0.0,Me 2. Children and Animals are the most precious of God's creations.,   children anim precious god creation,Did u donate before,3353
3354,20180826-175426_937_live,0,6,Oh wow that's good,4,acknowledgement,,non-strategy,0.0,0.23,0.77,I agree all the way that they are the best creations of all. And giving a donation is an ethical choice. Any amount I believe is good.,agre way best creation give donat ethic choic amount believ good,Oh wow that's good,3354
3355,20180826-220528_999_live,0,0,How do you feel about childrens charities? Do you feel like they do good work and are important to society?,8,personal-related-inquiry,,personal-related-inquiry,0.0,0.598,0.402,<Start>,start,How do you feel about childrens charities? Do you feel like they do good work and are important to society?,3355
3356,20180826-220528_999_live,0,1,I totally agree - I have a young child and when I see images of children starving or suffering it really makes me want to help out however I can. I can't imagine living in a place where I had to worry about my child dying from hunger or human rights abuses. I think the work that charities can do is so important.,1,personal-story,,personal-story,0.20600000000000002,0.614,0.18,"I believe that childrens charity is very much needed in society. We see children going through difficult times including things like cancer and several other illnesses that are life-threatening. I do have a soft spot for children. As a parent of one, I woudn't want to see my child go through many of the hardships that children of very young age would go through. I think it's crucial to tell whether these charities are in fact going towards children in need. Parents who don't have the necessary financial support to provide their children with the care they need.",believ children chariti much need societi see children go difficult time includ thing like cancer sever ill lifethreaten soft spot children parent one woudnt see child go mani hardship children young age would go think crucial tell whether chariti fact go toward children need parent nt necessari financi support provid children care need,I totally agree - I have a young child and when I see images of children starving or suffering it really makes me want to help out however I can. I can't imagine living in a place where I had to worry about my child dying from hunger or human rights abuses. I think the work that charities can do is so important.,3356
3357,20180826-220528_999_live,0,1,Especially when it is a legitimate charity that is dedicated to doing better.,6,logical-appeal,,logical-appeal,0.0,0.508,0.49200000000000005,"I believe that childrens charity is very much needed in society. We see children going through difficult times including things like cancer and several other illnesses that are life-threatening. I do have a soft spot for children. As a parent of one, I woudn't want to see my child go through many of the hardships that children of very young age would go through. I think it's crucial to tell whether these charities are in fact going towards children in need. Parents who don't have the necessary financial support to provide their children with the care they need.",believ children chariti much need societi see children go difficult time includ thing like cancer sever ill lifethreaten soft spot children parent one woudnt see child go mani hardship children young age would go think crucial tell whether chariti fact go toward children need parent nt necessari financi support provid children care need,Especially when it is a legitimate charity that is dedicated to doing better.,3357
3359,20180826-220528_999_live,0,2,"It is always shocking to me how far charities can make money go to help enrich the lives of children. You would not think that something as simple as skipping a cup of morning coffee to donate to a charity would be able to make such a huge impact in the life of a child, but it really does. I think that if more people realized how giving up a little in our lives could save the life of a child that more people would participate in charity. Do you think that is true?",6,logical-appeal,,logical-appeal,0.018000000000000002,0.764,0.218,"yes I have. In fact, I've recently did some research on this charity and found so many community events that help children in general. Whether it'd be for back-to-school supplies or changing the lives of bright children. One of the things that really touch my heart is preventing malnutrition. Millions of children die each year due to poor health and so having a nutrition program, ensure's that children will grow up healthy.",yes fact recent research chariti found mani communiti event help children general whether backtoschool suppli chang live bright children one thing realli touch heart prevent malnutrit million children year due poor health nutrit program ensur children grow healthi,"It is always shocking to me how far charities can make money go to help enrich the lives of children. You would not think that something as simple as skipping a cup of morning coffee to donate to a charity would be able to make such a huge impact in the life of a child, but it really does. I think that if more people realized how giving up a little in our lives could save the life of a child that more people would participate in charity. Do you think that is true?",3359
3360,20180826-220528_999_live,0,3,I agree.,4,acknowledgement,,non-strategy,0.0,0.0,1.0,"I believe it could be true. However, I think a lot of people would question whether these charities are legitimate. One thing that people would look upon is proof of legitimacy. If they can see for themselves and or participate in some kind of a charity event, then they would want to contribute to this.",believ could true howev think lot peopl would question whether chariti legitim one thing peopl would look upon proof legitimaci see particip kind chariti event would contribut,I agree.,3360
