,B2,B4,Turn,Unit,label,er_label_1,ee_label_1,label_inter,neg,neu,pos,history,his_stem,Unit_char,Index
3712,20180826-194841_403_live,0,4,You are an amazing person for caring for these  babies.,4,praise-user,,non-strategy,0.0,0.5329999999999999,0.467,"I'll be honest with you, I have made donations to children's charities in the past. Like when I was in my twenties, but these days I have only made donations to animal rescue groups within the past two years. It's a very long story that begins with me witnessing a severe animal abuse (cats) case in my town.",honest made donat children chariti past like twenti day made donat anim rescu group within past two year long stori begin wit sever anim abus cat case town,You are an amazing person for caring for these  babies.,3712
3713,20180826-194841_403_live,0,4,Animals are like children.,6,logical-appeal,,logical-appeal,0.0,0.545,0.455,"I'll be honest with you, I have made donations to children's charities in the past. Like when I was in my twenties, but these days I have only made donations to animal rescue groups within the past two years. It's a very long story that begins with me witnessing a severe animal abuse (cats) case in my town.",honest made donat children chariti past like twenti day made donat anim rescu group within past two year long stori begin wit sever anim abus cat case town,Animals are like children.,3713
3714,20180826-194841_403_live,0,4,In the first 2 months of 2018 alone 1000 children were reportedly killed or injured. Save the Children is an amazing organization.,9,emotion-appeal,,emotion-appeal,0.28600000000000003,0.49700000000000005,0.217,"I'll be honest with you, I have made donations to children's charities in the past. Like when I was in my twenties, but these days I have only made donations to animal rescue groups within the past two years. It's a very long story that begins with me witnessing a severe animal abuse (cats) case in my town.",honest made donat children chariti past like twenti day made donat anim rescu group within past two year long stori begin wit sever anim abus cat case town,In the first 2 months of 2018 alone 1000 children were reportedly killed or injured. Save the Children is an amazing organization.,3714
3715,20180826-194841_403_live,0,5,The children were reportedly killed or injured in intensifying violence. Syrian children have grown up facing daily threat of violence.,9,emotion-appeal,,emotion-appeal,0.556,0.444,0.0,"How were these children killed or injured -- because I know that many people (children too) are slaughtered on the highway in horrific road accidents. If Save the Children helps those children who are orphaned or injured like this, then it is an amzing organization.Is that what this applies to?",children kill injur    know mani peopl children slaughter highway horrif road accid save children help children orphan injur like amz organizationi appli,The children were reportedly killed or injured in intensifying violence. Syrian children have grown up facing daily threat of violence.,3715
3716,20180826-194841_403_live,0,6,It is so sad that children have to been in the middle of all the hate in the world today. It breaks my heart to see and hear of how bad children have to live and what they go thru each and every single day.,9,emotion-appeal,,emotion-appeal,0.21,0.79,0.0,"I watched a video on YouTube a couple of years ago. It was Syrian children in a classroom, they were coloring pictures. It completely broke my heart because of their precious sweet innocence and intelligence. Their lives were in danger constantly from the threat of terrorism.",watch video youtub coupl year ago syrian children classroom color pictur complet broke heart precious sweet innoc intellig live danger constant threat terror,It is so sad that children have to been in the middle of all the hate in the world today. It breaks my heart to see and hear of how bad children have to live and what they go thru each and every single day.,3716
3718,20180826-194841_403_live,0,7,Would you be willing to donate from your task payment today?,4,propose-donation,,non-strategy,0.0,1.0,0.0,"Me too. I think about the little face I saw and since it was so long ago, I wonder if each and every one is okay -- still alive.",think littl face saw sinc long ago wonder everi one okay    still aliv,Would you be willing to donate from your task payment today?,3718
3719,20180826-194841_403_live,0,8,I most definitely agree.,4,acknowledgement,,non-strategy,0.0,0.14800000000000002,0.852,Absolutely. I hope everyone does.,absolut hope everyon,I most definitely agree.,3719
3720,20180826-194841_403_live,0,8,How much will you be donating today?,4,ask-donation-amount,,non-strategy,0.0,1.0,0.0,Absolutely. I hope everyone does.,absolut hope everyon,How much will you be donating today?,3720
3721,20180826-194841_403_live,0,9,Thank you so much for your contribution.,4,thank,,non-strategy,0.0,0.706,0.294,Whatever my task payment will be. I have no money right now which is why I'm on Mturk tonight. I live with my parents and I just bought a car last week which caused me an overdraft which I won't be caught up on until this coming Friday.,whatev task payment money right mturk tonight live parent bought car last week caus overdraft nt caught come friday,Thank you so much for your contribution.,3721
3722,20180826-194841_403_live,0,9,URL if you would like to read more about the chairty.,0,provide-org-facts,,provide-org-facts,0.0,0.8,0.2,Whatever my task payment will be. I have no money right now which is why I'm on Mturk tonight. I live with my parents and I just bought a car last week which caused me an overdraft which I won't be caught up on until this coming Friday.,whatev task payment money right mturk tonight live parent bought car last week caus overdraft nt caught come friday,URL if you would like to read more about the chairty.,3722
3723,20180826-194841_403_live,0,10,Thanks so much.,4,thank,,non-strategy,0.0,0.408,0.5920000000000001,I'm very sorry I can't donate more tonight. I would if I had at least $200 in my bank account. I hope it wsn't a waste of your time.,sorri ca nt donat tonight would least    bank account hope wsnt wast time,Thanks so much.,3723
3724,20180827-024612_480_live,0,0,hello how are you,4,greeting,,non-strategy,0.0,1.0,0.0,<Start>,start,hello how are you,3724
3725,20180827-024612_480_live,0,1,"I thank you very much, with what you know about save the children",2,task-related-inquiry,,task-related-inquiry,0.0,0.637,0.363,I'm alright and you?,alright,"I thank you very much, with what you know about save the children",3725
3726,20180827-024612_480_live,0,2,you've donated something to the kids lately,2,task-related-inquiry,,task-related-inquiry,0.0,1.0,0.0,I don't know much about that charity all all.,nt know much chariti,you've donated something to the kids lately,3726
3727,20180827-024612_480_live,0,3,"The Save the Children Fund, commonly known as Save the Children, is an international non-governmental organisation that promotes children's rights, provides relief and helps support children in developing countries.",0,provide-org-facts,,provide-org-facts,0.0,0.5720000000000001,0.428,I have not made a donation recently.,made donat recent,"The Save the Children Fund, commonly known as Save the Children, is an international non-governmental organisation that promotes children's rights, provides relief and helps support children in developing countries.",3727
3728,20180827-024612_480_live,0,4,"the month that passed a full gift of 2 large clothes bags for these children, is a great pleasure when it helps",0,provide-org-facts,,provide-org-facts,0.0,0.53,0.47,That sounds like a decent organization.,sound like decent organ,"the month that passed a full gift of 2 large clothes bags for these children, is a great pleasure when it helps",3728
3731,20180827-024612_480_live,0,7,I posted every year a pack of any organization for kids,0,provide-org-facts,,provide-org-facts,0.0,1.0,0.0,I make money as a musician so basically I don't make money.,make money musician basic nt make money,I posted every year a pack of any organization for kids,3731
3732,20180827-024612_480_live,0,7,I wish that in the future you also donate some,4,propose-donation,,non-strategy,0.0,0.748,0.252,I make money as a musician so basically I don't make money.,make money musician basic nt make money,I wish that in the future you also donate some,3732
3733,20180827-032231_430_live,0,0,hi how are you,4,greeting,,non-strategy,0.0,1.0,0.0,<Start>,start,hi how are you,3733
3735,20180827-032231_430_live,0,2,"The Save the Children Fund, commonly known as Save the Children, is an international non-governmental organisation that promotes children's rights, provides relief and helps support children in developing countries.",0,provide-org-facts,,provide-org-facts,0.0,0.5720000000000001,0.428,save th Children help kids in need around the world,save th children help kid need around world,"The Save the Children Fund, commonly known as Save the Children, is an international non-governmental organisation that promotes children's rights, provides relief and helps support children in developing countries.",3735
3736,20180827-032231_430_live,0,3,very good for you,4,praise-user,,non-strategy,0.0,0.484,0.516,They do an awesome labor,awesom labor,very good for you,3736
3737,20180827-032231_430_live,0,4,this is the most important thing for them and to make some happy ones,9,emotion-appeal,,emotion-appeal,0.0,0.674,0.326,I do sometimes whe I have extra money,sometim whe extra money,this is the most important thing for them and to make some happy ones,3737
